,Force_X_min,Force_X_max,Force_X_mean,Force_X_std,Force_X_skew,Force_X_kurtosis,Force_X_energy,Force_X_zero_crossings,Force_Y_min,Force_Y_max,Force_Y_mean,Force_Y_std,Force_Y_skew,Force_Y_kurtosis,Force_Y_energy,Force_Y_zero_crossings,Force_Z_min,Force_Z_max,Force_Z_mean,Force_Z_std,Force_Z_skew,Force_Z_kurtosis,Force_Z_energy,Force_Z_zero_crossings,Vibration_X_min,Vibration_X_max,Vibration_X_mean,Vibration_X_std,Vibration_X_skew,Vibration_X_kurtosis,Vibration_X_energy,Vibration_X_zero_crossings,Vibration_Y_min,Vibration_Y_max,Vibration_Y_mean,Vibration_Y_std,Vibration_Y_skew,Vibration_Y_kurtosis,Vibration_Y_energy,Vibration_Y_zero_crossings,Vibration_Z_min,Vibration_Z_max,Vibration_Z_mean,Vibration_Z_std,Vibration_Z_skew,Vibration_Z_kurtosis,Vibration_Z_energy,Vibration_Z_zero_crossings,AE_RMS_min,AE_RMS_max,AE_RMS_mean,AE_RMS_std,AE_RMS_skew,AE_RMS_kurtosis,AE_RMS_energy,AE_RMS_zero_crossings
10,-5.999,11.397,2.7687456168401052,2.9471142424756565,0.14269015635957244,-0.48767309270989134,3579418.4677860006,4980,-15.9,26.906,2.633754935908564,6.030979296235262,0.4359331862562554,0.5342198855878335,9480645.963068001,8629,-8.166,16.056,2.082594140864115,3.863397228687693,0.4816216914105355,-0.31175469177724224,4216779.342711,6710,-0.394,0.376,-0.005054511982312044,0.07718252324795273,-0.004722354722268905,0.267672645861158,1309.640777,97670,-0.36,0.327,-0.010076028066841472,0.074833548667924,-0.016148203825548133,0.10198222490059283,1248.105861,97262,-0.453,0.38,-0.012541378491224548,0.08145368795116742,-0.04879071561733127,0.12562404712622044,1486.8006090000003,89333,-0.005,0.332,0.1244391245557454,0.03485082864906319,1.7570760227139728,6.127054310938966,3655.658055,8
11,-6.136,11.099,2.8593240178820136,2.9981126876164668,0.15364695565334693,-0.45220253396594723,3758843.0939860004,5052,-17.111,28.727,2.74893349955021,6.190812515195507,0.4686517276654311,0.5596583322555531,10047880.830018,8460,-7.991,15.916,2.190762035882753,4.024315319133599,0.4833441883393575,-0.3095323819238889,4597601.760680998,6584,-0.411,0.414,-0.0016076551091140732,0.07871268702454132,-0.007786625705522572,0.3109108113810106,1357.359512,98497,-0.376,0.373,-0.0055047285048244,0.0761133531411379,-0.03817658355444508,0.16846984359816153,1275.2980539999996,98520,-0.425,0.378,-0.006517226735345289,0.0829573527444402,-0.05768195332435644,0.16760426247086047,1516.3736580000002,89929,-0.005,0.329,0.1278245772657324,0.03628783907853577,1.6383884228555974,4.870784362254677,3866.4884100000004,16
12,-3.812,15.72,4.79127963665475,3.164057955334423,0.6761893809215114,0.03819273990328664,7247790.101043001,1827,-23.583,28.185,2.526301401890414,6.3509250496320595,0.4187657466283694,0.6438141950171712,10270383.839828003,7758,-8.117,12.799,1.2382600729601632,3.789466345719947,0.4449564639498616,-0.5126396966352882,3494073.5676920004,6937,-0.346,0.356,0.007839378474022725,0.08030782801635414,0.018695476653091715,0.14625389991706816,1431.3675680000001,85920,-0.305,0.33,0.012902741009615819,0.07577895174558148,-0.0032544083113815723,0.023530477929104787,1299.048938,86939,-0.371,0.358,0.016140061679539314,0.08287951996502979,0.007505888925250458,0.020147199272211758,1567.388798,80787,-0.005,0.305,0.127605196364728,0.03557470298509509,1.1080737760705186,3.483996623922727,3857.9982820000005,24
13,-2.923,16.622,6.02678031071047,3.305426590307784,0.6349773789882001,0.01967163084786394,10346434.374277998,691,-16.275,30.026,2.561944141527614,6.624691019307794,0.498573202869936,0.6528972787643683,11047617.477816,7867,-9.252,15.652,1.2325053063722133,4.0976367881279145,0.46213724549404517,-0.4739315316804431,4009477.1853409996,6748,-0.367,0.352,-0.003425614890721611,0.08006979837880096,-0.018943594174478634,0.19123316240123778,1406.4947079999997,86467,-0.33,0.305,-0.009346622096793343,0.075528067760125,-0.02300104280579844,0.012380442487931465,1268.304834,87632,-0.386,0.318,-0.01229857705199514,0.08255520259140353,-0.00924022201122845,0.0003146693569382464,1525.5567930000004,80672,-0.005,0.362,0.1424629101935319,0.037751544566639025,1.0689783165978646,4.001927943617446,4756.475917,12
14,-2.144,18.316,7.169786327556224,3.334077590190291,0.6365866993467361,0.0191648999190428,13697476.352292,160,-17.005,31.007,2.6340540708316027,6.692268218371673,0.4973895852835565,0.6824011682976932,11331956.514487999,8079,-9.316,15.394,1.3106945906345997,4.275948546216192,0.48174039384484907,-0.49406326371265585,4382004.579012999,6724,-0.386,0.36,-0.007286809108876545,0.08111022485433994,-0.020445203302137924,0.17067273872368283,1452.944464,85537,-0.329,0.316,-0.012282979510048706,0.07624258023804908,-0.016737295340468392,0.015697879499602774,1306.5619579999998,86721,-0.394,0.341,-0.016391495460624513,0.08395542667452044,-0.012120073794701772,0.012421044775796641,1603.0659380000002,79255,-0.005,0.361,0.14467918551416586,0.04265075370904039,1.2456174942612757,3.4866902618720115,4984.3891459999995,18
15,-0.31,19.033,8.26442369602511,3.296783442121273,0.6354387124572703,0.021812153136550716,17352039.099790003,8,-16.805,30.47,2.7183239360148925,6.666147773128609,0.495516946822906,0.6881741578741005,11359148.724028997,7961,-9.117,16.286,1.3857224741760046,4.359769769309207,0.48426716165280437,-0.5250737912140897,4586856.6970730005,6802,-0.354,0.374,-0.003044566923385772,0.08157408215978754,-0.022736293276720738,0.15541339235275586,1460.494598,85563,-0.321,0.313,-0.005423148519910939,0.07682688298202622,-0.02028150876725494,0.012040906547324148,1300.0980180000004,87310,-0.422,0.325,-0.007724207942475451,0.08449504611007529,-0.0236689014827637,0.017078531857551038,1577.8575869999997,80452,-0.005,0.381,0.14292865550972733,0.043141256196926374,1.5495540461367578,4.36576330233015,4885.380451000001,14
16,0.371,20.121,9.352762568123934,3.353029459105084,0.6355743872498298,0.026613683875625682,21627495.768818,0,-17.554,31.863,2.753802556986755,6.7477737053826,0.4993763945785282,0.6997539711455341,11636899.825020997,8109,-9.479,15.717,1.4451139278639438,4.469697752801529,0.4887978135547387,-0.5238963611053,4834452.691530001,6755,-0.405,0.384,-0.0011227052390385503,0.08238805012922061,-0.0201842525662337,0.16802034609303185,1487.379299,85494,-0.33,0.314,-0.003077668130323252,0.07737255270911694,-0.027175401999064278,0.02807642382683051,1313.6301540000004,87826,-0.412,0.336,-0.0049717782058187185,0.08531173180282058,-0.027486604387148172,0.012703373444525212,1599.9361890000005,80954,-0.005,0.403,0.14004395077732032,0.04246107955294717,1.6529690549103753,5.417529285162058,4691.779971000002,26
17,0.912,22.009,10.394306778802031,3.350597036191155,0.6344455254829885,0.017659346334329307,26122210.350353003,0,-17.946,30.57,2.771969103419307,6.732715258984385,0.5047143411498817,0.735786784321554,11610973.524844998,8004,-9.145,16.716,1.4986494674026687,4.503499181994116,0.48924474365923043,-0.5302642798059636,4933965.463785,6693,-0.37,0.368,-0.0009868505759721674,0.08193323395688513,-0.01762375146518408,0.1747167269657357,1470.5065670000001,86322,-0.323,0.336,-0.003614050707466406,0.07697259094467769,-0.029084382689604817,0.03171914824958488,1300.505975,88567,-0.39,0.346,-0.004828637436592838,0.0853561271030155,-0.027251536749110662,0.019135240963707112,1600.813737,81056,-0.005,0.345,0.13721910684363603,0.03833761144478343,1.3263724906607985,4.046058480097444,4445.874212,16
18,2.76,22.748,11.439320504570617,3.361519123001735,0.6377463863845065,0.015965043753436436,31149193.478437006,0,-18.259,31.434,2.798192171305741,6.707743917888105,0.5016659367270586,0.7358535238407544,11574527.409114003,8032,-9.277,17.085,1.5488337463546877,4.550964629811509,0.4785440054362686,-0.5747948356568484,5063809.320836,6639,-0.371,0.382,-0.0017287704742215348,0.08157526744733744,-0.01789732969300729,0.16051429472115863,1458.767601,85664,-0.321,0.306,-0.004561558436816861,0.07674705872549593,-0.028805620891945036,0.02922260791967446,1295.176913,88154,-0.429,0.332,-0.006722216897821711,0.08532851483820912,-0.0246762369682908,0.007242202942726816,1605.2753360000002,80104,-0.005,0.361,0.1363994167499555,0.040218690619016007,1.5447936736218904,5.053472271974849,4431.057725000001,14
19,3.088,23.477,12.483297566588886,3.387357308359172,0.6363842220327297,0.0034739651892432555,36639030.157295994,0,-18.383,31.719,2.8410256811861565,6.779071141167825,0.5040801167308151,0.7386260277520025,11831539.761906998,7987,-8.889,16.812,1.621184827825547,4.6704732873332375,0.48870741945093205,-0.5603004410187733,5352508.948985,6636,-0.393,0.368,-0.0006496646011516355,0.08119155706238847,-0.013075682706586583,0.18784803466810107,1443.70279,86441,-0.342,0.316,-0.003161831656719622,0.07662890111916845,-0.028832318690070385,0.036864799144487925,1288.1078149999998,88001,-0.426,0.383,-0.004762563186951183,0.08508578544380672,-0.022737885523013115,0.02837798479193676,1590.3796879999998,80190,-0.005,0.318,0.13192340394441834,0.03604934654606151,1.2170737149242459,3.7607896779616263,4095.899214,18
20,-5.489,11.727,3.090844784470351,3.0074524905713385,0.058549836768115385,-0.6658736151976954,4135016.3303000005,6361,-22.816,25.453,2.5544717499640184,5.840005003937624,0.33651597336578826,0.5224134773423041,9033696.434647,8410,-9.756,14.134,0.427659465853483,3.9619553994681946,0.43634577865976815,-0.4844857002435794,3530676.2490230002,6333,-0.399,0.423,0.009753557678468626,0.08759011386197159,0.026429424695574927,0.140154308322181,1726.9115989999998,101065,-0.349,0.375,0.013168249856073691,0.0831927456469686,-0.012268502638871312,0.12970595931370754,1577.341542,102982,-0.433,0.429,0.016664926057858378,0.09065507855195247,-0.020754439080468166,0.07223889020897412,1888.972451,93578,-0.005,0.279,0.11581057048791019,0.031827155141909036,0.81409516470188,2.5048003524171705,3207.208247,42
21,-5.72,12.547,3.5025424282282445,3.2345453844429692,0.07867538653715007,-0.6120271948089417,4976923.993967,5286,-19.342,28.56,2.588326400496899,6.29609127502504,0.43920324333482264,0.5636194411430533,10146517.629751997,8441,-10.288,15.475,0.47108544104348776,4.391624137035607,0.4879492724361525,-0.46042809069820434,4271475.57348,5954,-0.411,0.397,-0.0021489920441363185,0.08807264722538158,-0.011586725039318645,0.18396232630346976,1699.4149129999996,100290,-0.377,0.342,-0.00893010074991551,0.08356889179085053,-0.015602550005774103,0.11909623811611603,1546.6042450000004,102038,-0.391,0.369,-0.011559006750152997,0.09151159387387328,-0.022539349863268544,0.07762394241320658,1862.8824469999995,93009,-0.005,0.312,0.12977535417751349,0.035199958924638564,1.223248878810562,3.7886137064187455,3958.9082179999996,20
22,-5.697,13.062,3.6275407112710796,3.262850300264296,0.08046184021966661,-0.6105828936503537,5211718.966193,5040,-18.899,28.201,2.7015430361938866,6.364601635760712,0.45029828646820913,0.6382592992116023,10466329.688686,8456,-10.418,16.263,0.5469044086748396,4.532153746994664,0.4892850231267494,-0.47997992720037796,4562417.6941639995,5912,-0.401,0.364,-0.006163288144263973,0.08831559724840363,0.0004328176637994368,0.1900664213048482,1715.9003950000003,98010,-0.367,0.349,-0.010952693073648436,0.08386767769779319,-0.005134913436865679,0.13597382164325067,1566.1775089999999,100103,-0.405,0.383,-0.014946325799791719,0.09235881118145732,-0.011785499810368522,0.08776603960256057,1916.422071,90673,-0.005,0.312,0.12453713481811708,0.03380834029931035,1.1732537241794379,3.788927569496697,3645.7643860000003,14
23,-5.821,13.397,3.779713830476903,3.313509057957909,0.07500289147892074,-0.61250486582284,5534110.895582001,4870,-18.117,31.635,2.791007003351017,6.374458844386248,0.4587006934961208,0.6785280261909037,10606534.054894002,8474,-10.655,16.411,0.6346134004145398,4.632759019077083,0.4907184036262698,-0.4962365676542668,4789286.089779999,5972,-0.414,0.396,-0.0019636136195545976,0.08768063291216466,-0.006465122427713406,0.17945100701647565,1684.7776659999997,98746,-0.376,0.379,-0.004844689049388691,0.08294551743770555,-0.011592210929357036,0.1380329258008599,1512.106593,101530,-0.446,0.376,-0.00673809567289694,0.09199031044611757,-0.0241581366460273,0.09144828344092559,1863.4834210000004,91172,-0.005,0.282,0.12194799075959423,0.0334317735848821,1.2148636584611834,3.786073109325689,3502.1965739999996,36
24,-5.501,13.286,3.9595741886861404,3.3637397663373103,0.0673531319715791,-0.6619151521034152,5909695.222737,4722,-17.659,29.266,2.877143773266038,6.441878456913733,0.451201006517074,0.6554070301754136,10897613.279875997,8446,-10.615,17.198,0.7352879941535158,4.808708349361364,0.48947993816447377,-0.5345602262145248,5180925.743997002,5935,-0.408,0.392,-0.0004937949619750153,0.08744283507179798,-0.0015243637346119868,0.1830978805835981,1674.0773510000001,97955,-0.367,0.343,-0.003277936373809579,0.08264679775184974,-0.01337844089240646,0.11284936038359472,1497.7796210000001,100488,-0.448,0.42,-0.004600068513485739,0.09220751606951035,-0.02450636182571872,0.07405451946431452,1866.0591539999998,90351,-0.005,0.276,0.11987014410669834,0.03278549133633743,1.3504097194474682,3.9942062821434137,3381.174118,32
25,-6.257,13.976,4.102318048539876,3.4031322752233555,0.06014032143182046,-0.6663473338576513,6220542.205084,4573,-18.093,31.022,2.9790115777743273,6.5167668122606965,0.46649275542597446,0.7101952126037272,11241660.131636998,8471,-11.317,17.306,0.8195358431451356,4.990455886771666,0.48959704133791876,-0.5468780779489086,5600005.867425,5885,-0.425,0.428,0.00015820674662257844,0.08763117919577651,0.004551563684505158,0.20566753291490913,1681.394518,97450,-0.374,0.382,-0.002446431670579208,0.08273785204182768,-0.010215094197875887,0.10946440405084035,1500.164628,99938,-0.49,0.383,-0.003868634507704816,0.09246486581550481,-0.02940368551655961,0.08856582431237303,1875.2706589999998,89412,-0.005,0.258,0.11972926276752198,0.031181583931814753,1.2144863873632172,3.8648299628429594,3351.6127590000006,10
26,-5.936,14.002,4.158351993935076,3.3697719929154437,0.05649313746577704,-0.6559400621864664,6272706.098615999,4351,-19.028,31.582,2.970009225260773,6.567622329646531,0.470815311531541,0.7115865863290276,11376147.812091999,8392,-10.807,16.822,0.859645772821103,4.945501153032352,0.5025783966275207,-0.5326525397638786,5517205.4305610005,5975,-0.41,0.488,-1.1065745967373738e-05,0.08725876349296825,0.016033194577682413,0.24402426588421955,1667.204411,97580,-0.356,0.37,-0.003015020734001938,0.08231040965497194,-0.0029775481457247435,0.1312754204405704,1485.465559,99971,-0.438,0.407,-0.004527068376536782,0.09216836108204032,-0.02348047207576088,0.12343881494431486,1864.579695,89755,-0.005,0.368,0.12059155386273539,0.033044247265899114,1.691492238705527,7.138354401061559,3423.335761000001,16
27,-5.867,14.14,4.244659925740201,3.3779437131069066,0.04789450212076003,-0.6807868874441101,6443494.424962001,4310,-19.342,32.005,3.004315626983801,6.571778092447164,0.4711393529832015,0.7348748877519018,11432825.809282003,8340,-11.892,18.257,0.9149139983832736,5.020251830682847,0.4991443959921485,-0.5411486012340911,5701718.376098,5990,-0.403,0.452,0.00041086768876649277,0.08772773101737483,0.009704380270087692,0.26082935006325636,1685.187016,97211,-0.39,0.361,-0.0021777850850151397,0.08302451538670616,-0.015646987804629833,0.14434390475265113,1510.3451179999997,99545,-0.459,0.431,-0.0034533090367691046,0.092906896553619,-0.03542548062385341,0.12221549992590708,1892.6063399999998,88602,-0.005,0.266,0.11786027192057032,0.03049875219956003,1.2292882300897348,4.0093443451977215,3245.267693,22
28,-5.127,13.829,4.366225470090936,3.3800281045552625,0.044562083102651515,-0.7020103310114392,6675357.434795999,3992,-18.503,30.873,3.049286841107665,6.582078208981703,0.4678503813236349,0.7139845351601268,11521364.645027999,8342,-10.601,17.72,0.9767496015017333,5.073709095198445,0.5017761646044925,-0.5783318109274376,5845106.8045109995,5961,-0.411,0.463,-0.0010886607261117991,0.08815896163310895,0.011141216394583354,0.2707585776918031,1701.9083550000003,97910,-0.418,0.407,-0.004445925269585789,0.08346835686014317,-0.019744638374737555,0.19144161856857567,1529.7172300000002,99778,-0.486,0.432,-0.00617288202167648,0.09384120399769119,-0.037067911923599095,0.14926205545049331,1936.4189,88747,-0.005,0.251,0.11708545447071667,0.02834149289858312,0.8750875604003221,3.4348881727244134,3177.411455,30
29,-5.274,14.802,4.481407527191167,3.4048770682554963,0.038615625129887816,-0.703269937451442,6934320.65646,3880,-18.904,30.702,3.1252352943863544,6.641055631947442,0.47250950853584045,0.7566317709710653,11792955.849994,8303,-11.479,18.611,1.05675248157944,5.197228830905807,0.4970120455935604,-0.5553426689119485,6157538.879211999,6055,-0.444,0.434,9.158889604546076e-05,0.08931278078297054,0.010094772196823152,0.3022831586477164,1746.213126,98090,-0.415,0.364,-0.002898758867678027,0.08417372550190517,-0.020307792244685444,0.21626385552965255,1552.8783019999994,100474,-0.459,0.435,-0.004075961683408477,0.09494754579367362,-0.04140798671089614,0.1462777788652776,1977.1365629999998,89198,-0.005,0.271,0.11594414676149886,0.029633157181488134,1.1879926806471743,4.169089105762849,3135.0892289999997,12
30,-5.202,14.646,4.570017230676538,3.4210064368668602,0.02391077726533091,-0.720512747163601,7139637.908191,3662,-19.565,31.433,3.1564286718457595,6.626617772721637,0.4729022615728568,0.7651047250303362,11803237.356469998,8273,-11.1,17.915,1.1225033867978784,5.219861350276859,0.5019475257517158,-0.5812411871707304,6245449.987073001,6002,-0.418,0.423,0.0008572204522424981,0.08968992563877358,2.654776969120768e-05,0.2806912821642724,1762.5426790000006,98349,-0.405,0.372,-0.00177204385492455,0.08489099657268454,-0.02590923120744,0.22174197142571606,1579.5199159999997,100263,-0.466,0.415,-0.002839501383018541,0.09545066264644435,-0.04109079190570004,0.13076106271362997,1997.8124110000003,89460,-0.005,0.293,0.1179091361383201,0.032010411229204935,1.2023982917563754,3.9534285213718805,3270.3462650000006,36
31,-5.344,14.369,4.617062747998886,3.3775574590632607,0.012970643687660377,-0.7436500206415548,7166897.422597001,3498,-19.32,31.203,3.1583239407679353,6.635017585889931,0.47962252147812984,0.770374079115729,11825782.569044,8292,-10.896,18.212,1.1410948388834854,5.201554054953879,0.49857005011345973,-0.5671656015116859,6210517.400548998,6023,-0.407,0.481,0.00019499732880371508,0.09049940344806098,0.0019249911886261217,0.2884041644303017,1793.6658110000003,98367,-0.423,0.391,-0.0028499929224713814,0.0856655091905661,-0.03710739049291558,0.21195816569389692,1608.942423,101240,-0.517,0.416,-0.0041050350908435045,0.09619398196256787,-0.05412344488147445,0.14295074310953426,2030.177789,90072,-0.005,0.258,0.11509347817153193,0.029278294972893623,1.0508154013310844,3.799078791048996,3088.7577269999997,14
