,Force_X_min,Force_X_max,Force_X_mean,Force_X_std,Force_X_skew,Force_X_kurtosis,Force_X_energy,Force_X_zero_crossings,Force_Y_min,Force_Y_max,Force_Y_mean,Force_Y_std,Force_Y_skew,Force_Y_kurtosis,Force_Y_energy,Force_Y_zero_crossings,Force_Z_min,Force_Z_max,Force_Z_mean,Force_Z_std,Force_Z_skew,Force_Z_kurtosis,Force_Z_energy,Force_Z_zero_crossings,Vibration_X_min,Vibration_X_max,Vibration_X_mean,Vibration_X_std,Vibration_X_skew,Vibration_X_kurtosis,Vibration_X_energy,Vibration_X_zero_crossings,Vibration_Y_min,Vibration_Y_max,Vibration_Y_mean,Vibration_Y_std,Vibration_Y_skew,Vibration_Y_kurtosis,Vibration_Y_energy,Vibration_Y_zero_crossings,Vibration_Z_min,Vibration_Z_max,Vibration_Z_mean,Vibration_Z_std,Vibration_Z_skew,Vibration_Z_kurtosis,Vibration_Z_energy,Vibration_Z_zero_crossings,AE_RMS_min,AE_RMS_max,AE_RMS_mean,AE_RMS_std,AE_RMS_skew,AE_RMS_kurtosis,AE_RMS_energy,AE_RMS_zero_crossings
10,-5.47,13.792,3.1582308963955112,3.2128489098752975,0.38966290468260484,-0.39156110390087084,4444526.542997,5859,-12.901,32.213,2.9510401046685275,6.281121289932165,0.9443647236784627,1.278522807062262,10546138.638147,7895,-8.297,14.863,2.0462575978299093,4.135190551179163,0.2552713509212799,-0.8598559586243382,4661339.960085999,5138,-0.459,0.351,-0.009398598939614663,0.08335286880173155,-0.09965458002530073,0.3143483973420449,1540.722757,95657,-0.448,0.412,-0.020093758705252145,0.10883029382068193,-0.06348332283511667,-0.1854799558602367,2681.972903,73315,-0.522,0.587,-0.025278791836585577,0.11157935820610722,0.020662081708389554,0.026535786938387318,2866.171042,70685,-0.005,0.307,0.11623628508930162,0.03222224847050011,1.447779879454009,4.84606604382965,3185.9275829999997,12
11,-5.272,13.819,3.2459799640192513,3.221891964594784,0.3877460672508511,-0.4036890237452089,4580932.37433,5743,-14.024,31.165,3.1559320018629626,6.285369545132238,0.957508433293554,1.365111604230699,10833262.47791,8173,-8.902,15.173,2.1841729906943184,4.249135194528656,0.27026109290894185,-0.8713757301642633,4998960.67989,5188,-0.456,0.416,-0.006857414865346154,0.08263387711500476,-0.09657038316068343,0.3290083558371131,1505.7430350000002,94819,-0.526,0.463,-0.01207193866834699,0.11011369641947562,-0.09492792946531058,-0.19899875028803304,2687.357467,71766,-0.531,0.533,-0.014825735367980791,0.1139182409566479,-0.006717395462800995,0.08866528175356514,2890.2460089999995,71111,-0.005,0.274,0.12264352574815301,0.033425428195318775,1.114245257974912,3.263887887511024,3538.8497459999994,16
12,-4.583,12.668,2.5589715954618297,2.8997310338782736,0.4860167778959231,-0.37595254659388555,3285217.459462999,7757,-22.522,26.342,2.8126348931016896,5.843177392352799,0.6838872715839155,0.7285664392203901,9236963.134713002,8009,-8.768,13.905,1.985052165282634,4.3670359776025895,0.3044306153402985,-0.9648403900054516,5054396.676046,5147,-0.401,0.419,0.021105710045163175,0.08346429891668256,-0.1348807599441535,0.3794266015591088,1627.9669430000004,92367,-0.463,0.424,0.027927793560606057,0.11148998047857053,-0.14409317616062728,-0.21515184546289,2901.532686,66200,-0.53,0.608,0.037447115384615384,0.11690371108327566,0.06329872017715357,0.29667992598746107,3309.810233999999,69397,-0.005,0.301,0.12696799879807694,0.036141331740946706,1.3569219192184354,3.7361623988206416,3827.819453000001,14
13,-4.475,13.205,2.7211602781407325,2.9152805170396703,0.45165077324277897,-0.4472329270796611,3480997.531204,7270,-12.177,26.531,3.2895312314397707,5.781411990656256,0.7335437806918972,0.7512255778299379,9684562.709818998,8067,-8.93,15.427,2.329029207518207,4.66397122390814,0.31491327944838576,-1.0298412576012599,5948535.374121001,5061,-0.42,0.43,-0.0025463263310825006,0.08372791829395672,-0.10511687575508544,0.35149067794315725,1535.8547310000001,95738,-0.547,0.472,-0.006136712932082126,0.11358785244454554,-0.12578470921528756,-0.07932153373251305,2832.2894180000003,68102,-0.769,0.709,-0.007396049012710042,0.120649475348626,0.048653022123841025,0.8587191293349323,3198.0697860000005,73166,-0.005,0.292,0.12183629078681663,0.0329173718316678,1.254609258424513,3.7373359275978677,3486.2715470000007,22
14,-5.225,14.361,2.794756632743909,2.933714783401452,0.4473011012864849,-0.42849524424982643,3595833.6692770007,7152,-12.388,27.242,3.3411706912846366,5.769355728004666,0.7310676838099692,0.7990505722681855,9735473.110384999,7908,-8.541,15.22,2.4156125865760845,4.773308580708331,0.3233197874638744,-1.0191456654632811,6268455.261861997,5069,-0.456,0.379,-0.0009420254123920796,0.08434121923437805,-0.09604369166895209,0.29477893827699386,1558.222953,98340,-0.509,0.468,-0.004146064183867741,0.11509281007512663,-0.1273616059900844,-0.1374850212104204,2905.0611759999997,68847,-0.644,0.769,-0.004491642582877913,0.120417714916169,0.038746182987501696,0.6649183378221628,3180.3891569999996,74449,-0.005,0.313,0.120128290119483,0.03434630052583118,1.630189565206013,5.091737169599943,3419.114207,18
15,-4.813,13.636,2.8515742340030052,2.9648171027261774,0.4342174964463934,-0.4508138194245581,3705199.0282229995,7039,-12.735,28.877,3.493502984522499,5.776823666173613,0.74406282762167,0.816531043750373,9979480.102154,7923,-8.39,15.555,2.541776121993214,4.851567522128711,0.3255076649354093,-1.013566873279486,6568501.511429,5022,-0.421,0.375,-0.0002594045569342766,0.08474900171193314,-0.0866360687457042,0.2640442611390772,1572.685934,98930,-0.525,0.424,-0.003913387193270096,0.11574050137475776,-0.1308926431775006,-0.21564775805568992,2936.5384289999997,68136,-0.611,0.71,-0.004284079958714485,0.12125062277273305,0.06513247211240171,0.535929549703885,3223.1352989999996,75226,-0.005,0.282,0.11835065285002484,0.03279078552964884,1.2883682051844092,3.8355076332960225,3302.4235560000006,14
16,-5.18,13.349,2.9299890412085277,2.9856509185272584,0.4192035853645384,-0.43707741133674505,3830703.1139589995,6823,-12.911,28.283,3.5830890590239868,5.8072824266968475,0.7399481441370793,0.862569209228873,10193131.512495002,7729,-8.291,16.789,2.659745924142688,4.955426523695934,0.3488513050127184,-1.0184047647966041,6924239.919601999,5004,-0.443,0.372,-9.871591651401426e-06,0.08350811477640796,-0.0705313915419336,0.287289065204253,1526.591943,96930,-0.561,0.426,-0.003349749441553872,0.11621348056729727,-0.1266093037274892,-0.2561382259849654,2958.9613609999997,65840,-0.58,0.697,-0.003629913526501636,0.12110351209481296,0.08525753885062735,0.5251835460357257,3213.431766,73766,-0.005,0.271,0.11567537035598942,0.03205822919162548,1.357306276799381,3.967047017417043,3154.1827930000004,14
17,-5.001,13.834,2.997519893850742,2.994800028691379,0.42611706050426823,-0.42568807297607103,3930775.5791189997,6808,-12.355,27.99,3.727223840648223,5.832611915058091,0.7360691568933576,0.8599950252039408,10489579.041286001,7711,-8.415,16.539,2.782031634671161,4.995022723369227,0.33781051351361857,-1.058292769004536,7157015.07587,5029,-0.465,0.373,0.000550016671462567,0.08236849308246856,-0.06361992931469705,0.3300867136557115,1485.4525549999998,94690,-0.532,0.462,-0.003269456510320319,0.11620780323984399,-0.1286863269342332,-0.24564752889191332,2958.907545,63299,-0.631,0.828,-0.0033285374331428683,0.11997986106356617,0.0817012292327094,0.651555266798109,3154.0459340000007,72273,-0.005,0.264,0.11477822387262093,0.03143074097358834,1.2067553161966222,3.300045231894339,3100.569952,12
18,-4.712,12.378,2.6456880264425378,2.920651864898451,0.4722948158770324,-0.4186565357945251,3401670.2609369997,7427,-12.537,26.888,3.050545427568355,5.807227063283104,0.713918095563869,0.648635220720009,9425237.766241001,8045,-8.997,14.346,2.1526857757223525,4.5572937615412155,0.30191696045290967,-0.9912964674528313,5564273.916033,5115,-0.454,0.464,-0.010586273802621426,0.08290356354621517,-0.08234781650735366,0.44328614791435816,1530.0098540000001,94622,-0.532,0.416,-0.021978401303865493,0.11216954873953397,-0.10060760546050891,-0.22313008708426807,2861.770741,67632,-0.623,0.648,-0.027768696271474286,0.1180536246016039,0.09930151834409301,0.5125050315692379,3221.588253,70191,-0.005,0.331,0.1252519163079059,0.03653663141135509,1.6235196144127897,4.888468233454291,3728.7265930000003,12
19,-4.242,13.415,2.6326881762154763,2.899020411523392,0.46057525686318707,-0.40332631395801943,3359203.601135,7358,-12.462,26.931,3.183807970782927,5.767008156573749,0.7246081498191613,0.7270831979173278,9505645.056176001,7850,-8.014,15.296,2.2393674914403103,4.526825137348733,0.31678779221720216,-0.9968511441902508,5587268.709785,5098,-0.455,0.491,-0.0063336041999543504,0.08154060648732593,-0.10237534972005384,0.4435811706256736,1465.2155260000002,93846,-0.594,0.485,-0.011377982195845696,0.11067951045274653,-0.14360206719090812,-0.09747056020997347,2711.698061000001,66391,-0.68,0.707,-0.0142447797306551,0.11814164764975836,0.025948224711450425,0.7781534130213368,3101.813483,71205,-0.005,0.283,0.12434570189454462,0.03486691108499515,1.4733372074479225,4.253347235096522,3653.2172219999998,10
20,-4.571,14.496,3.826105708341697,3.2917538613709256,0.287409979313208,-0.5628856147453098,5583743.927472001,5259,-21.346,31.851,3.030940129021662,6.14585683368596,0.775068804557406,0.9846907223369064,10292626.150057,8375,-8.776,16.549,2.9918239274047846,5.070015858923619,0.3627355300811335,-0.9659391771437806,7596169.234019,5159,-0.436,0.435,0.01903919466394146,0.08775442356810602,-0.14583901860128604,0.35805559188900427,1767.3774289999997,96986,-0.565,0.519,0.025546950562987024,0.1214183113000293,-0.15084886104713566,-0.017365764254722915,3374.396135,68355,-0.649,0.738,0.03391765516360385,0.12205029503412712,0.07607047553236998,0.8203481623146258,3517.225205,72673,-0.005,0.32,0.12057800153293063,0.034074752086415847,1.4189547039683033,4.632112182678804,3441.281823,16
21,-4.493,14.433,4.046498860475632,3.3196680577429234,0.27504836873794314,-0.5685054340206785,5998009.096774001,4866,-14.232,32.562,3.5483906947216517,6.135125353805732,0.8273203624525907,1.1392936250990067,10998054.927911,8134,-8.198,17.752,3.3800701435481,5.439873356779353,0.3851215435360173,-1.0131877997921288,8980704.662628,5093,-0.472,0.398,-0.002239455403263745,0.08738534882770163,-0.06983987372795834,0.2828812709300159,1673.043887,98815,-0.613,0.501,-0.005880626258843303,0.12353076823506584,-0.12480483552794577,-0.24068802271386325,3348.716023000001,65860,-0.704,0.741,-0.0070543820306826635,0.12151675671475787,0.0683436165309452,0.5320097867133882,3243.9821819999997,73851,-0.005,0.294,0.11729616215500274,0.031204180393220565,1.0849342593747586,3.4941093544908055,3225.6049800000005,16
22,-4.592,14.64,4.139398215459925,3.342255600995095,0.2667553970428211,-0.5669032918438566,6198620.9163959995,4821,-14.279,31.477,3.609758023124132,6.158484040320519,0.8462411766058028,1.2644226052924017,11159198.441471,8088,-8.359,17.793,3.4664267644480176,5.6184440767121036,0.39400722047995945,-1.0150143625842185,9544302.978916,4978,-0.463,0.445,-0.0006516996054650396,0.08636778199543095,-0.07203905884655785,0.3641565023342377,1633.6331089999999,96250,-0.57,0.471,-0.003899060239643457,0.12438445951123069,-0.14118088421707112,-0.21904536439224653,3391.447155,62960,-0.76,1.027,-0.004279626653028422,0.12131890687624534,0.05689142984487956,0.6432978374360814,3227.1811180000004,71846,-0.005,0.254,0.11443491999707753,0.029411784048243926,0.9297223209566448,2.9793751413073606,3057.2159180000003,18
23,-4.443,14.726,4.1868763588197675,3.34055422968641,0.26613142037690607,-0.5788776283738803,6281210.215534,4658,-13.944,32.047,3.772948241527359,6.166708779476358,0.8516779555643548,1.2949261480429133,11442518.562868001,7955,-8.523,18.511,3.606893801954873,5.67454855723553,0.40193265561667213,-0.9965928505672306,9898285.534158997,5069,-0.514,0.419,-0.00018476751621448778,0.08602880862148905,-0.09191136380099521,0.4075023631689727,1620.365361,97125,-0.584,0.525,-0.0037971407691604997,0.12507435836757433,-0.14429596787223073,-0.15532394759266,3428.1498100000003,63060,-0.729,0.816,-0.004216611857129808,0.121583010226986,0.052167575944420376,0.7907561225480815,3240.342799,71824,-0.005,0.278,0.11456863067507077,0.030471046765191565,1.2543442525760833,4.023181959769349,3077.0816300000006,20
24,-4.613,15.723,4.254507737831579,3.36336746796588,0.2539651881829387,-0.5818749375228118,6441128.966583,4619,-13.254,31.834,3.876514806679788,6.140425153675777,0.8629626019419354,1.3360670780083481,11547731.438141001,7786,-8.752,18.874,3.728388151916306,5.794209734849849,0.40327236415078016,-1.0094530959282493,10396194.297091,5008,-0.455,0.486,-9.269872002703325e-05,0.08733686566856233,-0.07062394868219868,0.38702860182954657,1670.3828040000003,97293,-0.554,0.51,-0.0034961116768422148,0.12627184295656074,-0.14840991591371325,-0.10425959444036614,3494.347975999999,63018,-0.671,0.864,-0.003913438574540274,0.12219889700469075,0.06025001626836403,0.7329888243015357,3273.4075499999994,72490,-0.005,0.27,0.11379923649133061,0.02958490093952601,1.1902950346087662,4.150602678492503,3027.638681,18
25,-4.617,14.726,4.324219823020164,3.3587672907683905,0.2513546860808709,-0.5778916795255946,6565891.219542999,4455,-14.143,32.645,3.9481641766510815,6.1872910865763044,0.8507671122094195,1.308242163002097,11798047.808924003,7765,-8.116,20.025,3.8043694476914083,5.859689375017249,0.40659633847970084,-1.0132848282732778,10689567.973633999,5007,-0.452,0.494,0.00011232922998246581,0.0894255614287802,-0.08880502392337647,0.3263618485548472,1751.386639,99788,-0.563,0.523,-0.0034208887346580943,0.1290664570288586,-0.14278813083101943,-0.13990020912381596,3650.8144660000003,65020,-0.789,0.749,-0.0037833275496785505,0.12424343317040522,0.0576873862328878,0.7461814641019058,3383.8211609999994,73931,-0.005,0.256,0.11324537916423146,0.02829525033762663,0.9620948942096796,3.8274996945514816,2984.0132239999994,14
26,-4.367,14.647,4.383380616546918,3.3880254271830887,0.2385147357603386,-0.5904415291281255,6719519.818128999,4420,-14.063,33.174,4.006253369813959,6.17952753443913,0.8488411434947994,1.344857821699117,11873932.240985999,7627,-7.939,20.741,3.890157621877412,5.962294519884112,0.40530671553785574,-1.0213351170492282,11095785.825013999,5037,-0.476,0.553,0.0008317125643473454,0.09189471225446831,-0.07488521136971531,0.25856347928807377,1848.9191819999996,103137,-0.561,0.511,-0.002802465639545242,0.13113521805081563,-0.13592065297677575,-0.19310427547566844,3766.502829,67100,-0.739,0.738,-0.002597001767696377,0.1270573066430177,0.06134612826777369,0.6209671845612661,3535.7536709999995,78005,-0.005,0.277,0.11161783043817858,0.02886203917609936,1.2815622435107954,4.6081578251454856,2909.9065319999995,10
27,-4.909,15.323,4.457544225483303,3.411822104133912,0.22643132642424935,-0.5850910397517168,6901170.002432999,4425,-15.222,33.569,4.084873930433671,6.213995044918107,0.8507225087470465,1.3664728121926846,12111420.133908998,7539,-8.145,20.756,3.992232756810067,6.034551677147778,0.4107034395806754,-1.0237394746420747,11466164.792483002,5036,-0.462,0.515,0.00017434045312171798,0.09335058664342971,-0.058749253704827864,0.23650880333574786,1908.5586569999998,104244,-0.562,0.524,-0.0035916927684988185,0.13282287307875262,-0.12986677848536934,-0.2307602929802699,3866.6342010000003,66885,-0.715,0.736,-0.003912042152556457,0.1276395769877169,0.07557943212872995,0.45933996091149565,3571.481294000001,78142,-0.005,0.294,0.11144211328956141,0.02913775458065907,1.1876922496658675,4.244690761210661,2905.954293,12
28,-4.284,15.542,4.478779571168967,3.3926903085949487,0.2272946251051746,-0.5764424944392492,6914219.728045001,4323,-13.581,34.876,4.0922160638132725,6.151046764524892,0.8510865685862339,1.3934097176016271,11954098.593239002,7656,-7.868,20.917,4.044114851105409,6.05973981659339,0.4128431051320109,-1.0244806877777062,11624199.568563998,4989,-0.436,0.466,0.00022383957189951346,0.09266435970656818,-0.04957828300316055,0.2685081071576767,1880.6063,103513,-0.55,0.512,-0.0035701279370268543,0.13259452982552436,-0.12102592938793912,-0.2486720702959193,3853.326813999999,66273,-0.78,0.737,-0.003970316966038702,0.12734206488289318,0.07891747297662896,0.520488687884888,3554.967543,77820,-0.005,0.257,0.11056938825828484,0.028784802375197434,1.2330869309329955,4.049220706236702,2859.0417580000003,12
29,-4.91,15.0,4.573062243961254,3.4283762392461155,0.21773409606698424,-0.5960193094347632,7152713.20799,4296,-14.129,33.614,4.183792109097053,6.167892359565799,0.8560465064756104,1.436515081422372,12162591.376736,7325,-7.826,20.315,4.148115673567438,6.208504030176103,0.4164300065644258,-1.0366759696747467,12207559.630973998,4993,-0.483,0.481,0.0003109549189125001,0.09173095576412298,-0.0478796889273026,0.35430842996795775,1842.4750350000002,102864,-0.608,0.633,-0.003255904019437252,0.13315810637384162,-0.12853358119469124,-0.20294295076093283,3884.718746,64514,-0.732,0.938,-0.0036098437621311552,0.12757281794359432,0.07714451093432345,0.684997617310811,3566.388711,76514,-0.005,0.241,0.1105665849169487,0.027494357998575497,0.9611996335279134,3.5839793902741697,2842.3121520000004,20
30,-4.696,14.272,3.907006639663542,3.262747483890919,0.2898062331444396,-0.5672400670713666,5673991.145288999,5045,-14.826,31.638,3.2629786562672667,6.103209849530927,0.8110761394398682,1.029442734423327,10488607.939355003,8284,-8.554,17.4,3.1436067985770833,5.239060336758793,0.36303002915857263,-1.0127734261439574,8174760.966688001,5072,-0.447,0.57,-0.00989826793371296,0.08814376312470569,-0.07221714736177413,0.26283965963384404,1722.828368,100657,-0.535,0.579,-0.020735148661792706,0.12270988096061138,-0.10787834423501622,-0.16365602219178088,3391.581422,70744,-0.716,0.745,-0.026003004744573885,0.1212228328492458,0.09299296873486372,0.6239748014695072,3366.0632699999996,74284,-0.005,0.274,0.11957354089512162,0.03220353460261768,1.2191574251586932,3.5572596747931264,3358.142561,14
31,-4.324,14.271,3.9317879454907474,3.2505637539655425,0.28752928720567755,-0.5718168126221612,5698762.265993999,4925,-14.798,32.233,3.385063866613083,6.084494159273793,0.8137076404035509,1.0671111369240407,10615665.662194997,8223,-8.669,18.34,3.240405668304623,5.260416432969719,0.36338174786474675,-1.0036907553928378,8358617.483754001,5144,-0.433,0.445,-0.005867252434101164,0.08810134551496285,-0.0686194894071347,0.24043423579594947,1707.1574520000004,100756,-0.548,0.454,-0.010491711269020699,0.1225016942058504,-0.1349623388261187,-0.22918582965341772,3310.1280229999998,69452,-0.659,0.833,-0.013283191458268635,0.12131696400407445,0.03968887200703162,0.5825832046265331,3261.408759,76199,-0.005,0.256,0.11726129368138394,0.030505039031728236,1.0521744926693086,3.3736984447325282,3214.6762879999997,12
